id,neighbourhood_group,room_type,price,minimum_nights,reviews_per_month,calculated_host_listings_count,availability_365
272026,20,2,56,3,1.32,2,0
272044,20,2,299,2,0.52,2,326
272427,10,1,60,4,,8,365
272706,10,2,88,1,,1,90
272738,10,1,60,2,0.64,3,267
273190,20,2,1300,3,3.13,5,236
273256,20,1,200,2,0.67,1,0
274062,20,1,99,2,0.76,6,365
274329,10,2,110,1,,1,0
274376,10,2,135,3,0.13,1,178
274743,20,2,110,7,,1,280
275976,10,2,165,5,0.77,2,89
276216,10,2,127,1,7.47,6,314
276317,10,2,402,1,,33,180
276482,20,1,85,1,1.49,17,85
277207,10,1,75,2,0.66,10,0
277370,20,2,139,1,,3,365
277883,10,2,70,2,,1,0
278090,20,1,50,1,1.26,2,241
278145,40,1,30,2,0.16,3,310
278631,20,2,250,2,2.31,1,39
278876,10,1,64,3,,2,88
279093,20,2,300,1,1.51,17,89
279857,10,2,800,1,9.12,2,309
279969,10,2,100,1,,1,85
280315,10,2,250,3,0.14,1,88
281521,20,2,200,1,1.36,1,0
281756,10,2,140,14,0.16,28,320
281851,20,1,130,14,0.18,28,341
282341,10,2,90,14,,28,322
282443,20,2,90,14,1.31,28,322
282514,10,1,97,7,1.15,10,290
282863,10,2,91,999,,1,365
282977,10,1,125,2,1.44,1,62
283072,10,1,75,2,1.92,4,224
283090,20,2,180,5,,3,83
283184,10,2,300,1,,1,0
283272,10,2,100,2,2.57,4,192
283550,20,2,175,2,1.11,1,5
284208,10,1,65,1,2.33,3,4
284855,20,2,240,30,0.17,2,339
285442,20,1,300,18,0.21,10,221
285492,20,2,385,1,0.94,2,90
285716,10,1,47,2,2.28,1,96
286662,10,2,110,1,1.86,2,51
286838,20,1,75,2,0.59,1,135
287397,10,2,100,1,,1,89
287408,20,2,165,62,,1,0
287417,10,2,300,1,3.72,1,123
287421,10,2,140,1,0.16,1,0
287481,10,2,120,1,2.67,5,48
287839,10,2,175,14,0.48,4,139
287845,10,2,275,3,0.55,4,50
289020,20,2,179,30,,6,365
289037,10,2,189,30,,6,342
289288,20,2,219,30,,6,330
289665,20,2,450,30,,6,365
289703,20,2,249,30,,6,365
289958,40,1,65,1,1.04,7,33
289995,10,2,250,1,2.82,5,52
290457,20,2,139,1,5.82,5,22
291524,20,2,209,1,3.58,5,46
291714,10,2,120,30,,8,365
291812,40,2,70,30,,8,355
292047,20,1,90,30,,8,276
292121,20,2,199,30,,8,365
292266,10,1,50,1,0.81,2,0
292637,10,2,100,10,0.32,4,114
293004,20,2,110,10,0.68,4,25
293837,10,2,157,2,0.16,4,87
294227,10,2,199,1,,1,7
294239,40,2,192,3,0.26,10,281
294242,10,2,199,3,,2,95
294250,20,2,150,2,,1,0
294259,10,2,199,1,0.63,17,89
294263,10,2,199,1,1.97,17,88
294280,10,2,199,1,5.51,1,98
294297,10,2,105,1,10,8,346
294353,10,1,135,1,0.6,2,22
294490,10,2,199,14,0.21,28,320
294717,10,1,125,14,,28,342
295231,10,1,60,14,,28,321
295379,10,2,85,14,,28,322
295998,20,2,300,1,1,2,364
296345,10,1,75,14,,4,334
296361,40,1,55,1,2.37,3,22
296658,10,1,44,2,0.16,3,365
296717,10,1,55,1,3.67,3,13
296844,10,1,30,1,1.89,17,86
297611,10,1,35,1,2.31,2,156
297962,10,1,70,1,2.77,7,319
298073,10,2,130,1,9.13,8,34
298759,10,1,52,2,,3,348
298854,10,1,75,1,10.6,8,320
299062,20,1,190,1,2.78,3,236
299078,20,2,250,4,,1,0
299531,10,2,100,60,,1,0
299699,10,2,130,1,6.48,4,238
301034,20,1,140,30,,2,342
302057,10,1,75,5,1.01,12,0
302758,20,2,150,30,,7,365
303345,20,2,90,1,0.21,1,90
303462,20,2,295,7,0.56,12,0
304799,20,2,150,1,3.59,1,39
305211,10,2,180,1,,1,89
306702,10,1,135,1,,1,0
306799,10,1,65,2,0.39,9,365
309342,20,1,99,1,0.63,2,1
310220,10,1,149,1,1.54,1,158
310272,50,1,59,2,0.21,5,29
310325,20,1,75,15,0.59,2,23
310338,20,1,75,20,0.75,2,49
310524,10,1,75,1,3.59,7,313
310796,20,2,109,1,1.73,1,0
311003,10,2,225,1,,1,0
311343,20,1,86,1,2.34,1,157
311356,40,1,52,1,4.52,3,53
312429,10,1,100,1,0.75,17,49
313890,20,2,99,1,2.12,6,308
314982,20,1,89,9,0.55,12,0
316238,10,2,135,1,0.54,2,365
317838,20,2,199,1,4.45,1,208
317905,10,2,89,2,0.5,3,365
318021,20,1,110,18,1.89,1,27
318187,10,2,120,2,1,3,345
319724,10,1,59,12,0.86,12,0
319798,10,1,49,1,2.36,7,313
319844,10,1,79,1,1.5,17,89
320865,20,2,135,1,2.66,1,11
320876,10,2,185,2,0.59,3,297
320877,10,2,225,2,1.95,5,32
321014,20,2,245,2,0.81,5,31
321136,20,2,115,3,0.25,1,177
322037,10,2,325,1,4.12,1,320
322604,10,1,95,2,0.79,3,324
322974,20,1,120,1,,4,90
323706,20,2,499,2,2,2,34
324115,10,1,75,10,,12,0
324517,20,1,109,10,,12,0
324800,10,2,160,4,2.07,1,35
325429,20,2,219,1,3.68,8,206
326832,20,2,159,30,,14,341
326956,10,1,180,30,,14,364
327521,20,2,150,7,0.37,1,344
327778,20,2,106,1,,1,0
328040,20,2,299,1,5.17,5,365
328693,20,2,179,1,2.16,5,361
328744,10,2,165,1,1.7,5,361
329064,10,2,500,1,1.38,5,365
329310,20,2,250,1,2.33,5,363
329385,20,1,87,30,0.26,14,341
333189,10,1,79,1,0.41,1,89
333323,20,1,75,2,0.57,2,353
334607,10,2,200,30,0.35,14,341
334781,20,1,80,30,,14,341
335797,10,2,115,30,,14,333
335819,10,2,115,2,0.59,2,353
335820,10,2,120,30,,14,311
336220,20,1,125,30,,4,0
339456,20,2,387,30,,4,0
341525,20,1,95,1,2.91,3,358
341982,20,2,99,1,2.04,3,362
342027,20,2,121,2,1.6,1,146
342965,20,2,350,1,2.38,5,23
342995,20,1,75,2,1.78,5,31
343276,20,1,95,3,1.05,10,0
343971,20,1,89,1,5.64,7,90
344019,20,1,195,1,6.53,7,83
344068,20,1,160,1,5.1,7,72
344092,10,2,70,1,2.4,7,90
346248,20,1,100,1,3.86,7,89
346805,20,2,140,1,4.16,7,83
347865,20,2,189,3,1.38,2,0
349841,10,1,160,1,1.96,5,23
350168,10,2,178,1,1.3,5,23
350525,10,2,145,1,1.2,5,21
351530,10,2,125,1,2.22,5,19
351859,20,2,265,1,0.94,1,0
352651,10,1,77,1,,4,153
352864,20,1,60,1,0.33,4,91
353317,20,2,129,1,,3,365
354095,20,2,199,2,2.55,8,358
355106,10,1,92,2,1.14,8,343
356230,10,2,185,22,1,1,12
357509,20,2,110,11,0.74,12,0
359982,10,1,65,1,0.7,4,123
360400,20,1,135,2,1.83,1,0
361803,20,3,115,1,,7,2
363320,20,1,175,2,,3,324
363673,20,1,3000,1,4.05,9,361
364275,10,1,72,10,1,12,0
364785,10,1,80,1,4.14,1,180
367042,10,2,125,10,,1,341
367810,10,1,120,1,2.7,9,347
369411,10,1,94,1,4.62,9,349
369567,10,1,56,1,6.21,9,337
369671,20,2,549,1,6.82,9,348
371138,10,2,190,2,1.64,5,0
373618,10,1,129,4,1,5,332
374548,10,2,85,2,1.65,2,90
375249,50,1,20,2,3.45,8,344
377217,20,2,145,4,,5,334
378460,20,2,200,1,4.09,9,349
380416,10,2,125,1,2.92,1,58
380730,10,2,50,1,2.03,1,139
382523,20,1,160,1,1.62,5,73
382524,20,1,180,30,,3,365
385190,20,1,100,30,0.63,3,365
385657,10,1,70,30,,3,331
385824,30,2,120,1,4.44,9,161
386555,50,1,110,1,1.11,17,77
386744,20,1,105,2,1.11,1,0
386799,20,2,250,5,,1,14
387324,20,1,74,1,3.2,4,41
387377,20,2,165,1,1.71,4,53
387666,20,1,99,2,3.04,1,89
387735,20,2,125,1,3.25,9,365
389482,40,1,75,1,1.52,8,346
391948,40,3,45,1,1.11,8,332
391955,10,2,159,1,,3,2
392948,10,1,45,2,0.71,3,167
393016,20,1,104,2,,3,179
393094,20,2,225,1,1.48,9,364
393682,20,1,100,1,,4,179
394026,10,1,90,1,0.94,2,358
394111,40,1,75,1,3,2,365
394235,20,2,350,2,,1,270
396636,20,2,135,1,2.11,4,354
397034,20,1,125,1,3.86,4,358
397297,20,2,225,1,0.48,2,363
397420,20,1,85,1,2.73,2,355
398281,20,2,200,3,1,6,353
398283,10,2,250,9,1,12,0
399946,20,1,90,5,,12,0
400039,10,2,130,1,,1,5
400466,10,2,90,3,,1,16
401579,10,2,298,1,2.31,7,90
401836,20,2,300,5,3.33,4,14
402037,20,1,125,2,,3,365
403056,20,1,125,7,,2,88
403264,20,1,145,1,6,8,351
403668,20,2,147,5,0.75,10,129
404502,10,1,123,1,,2,72
404923,10,2,88,2,1.43,3,358
405025,40,2,215,1,2.07,7,64
405408,20,2,225,1,2.03,7,71
406926,20,2,269,1,,2,27
406992,10,2,145,2,0.57,2,90
407469,10,1,75,2,0.77,10,342
408491,20,2,145,1,0.58,4,365
408983,10,2,229,7,,10,281
409262,10,2,300,1,2.68,1,89
409293,20,1,100,1,,1,71
409666,10,2,75,1,,4,365
411336,20,2,225,5,,8,365
411525,10,1,120,5,1,8,365
411918,10,2,160,1,1,2,179
412061,10,2,125,1,4,1,55
412180,10,2,95,1,2.94,8,60
413504,10,1,119,1,0.67,8,73
413775,20,2,275,1,1.15,8,365
413876,20,2,160,1,1.7,8,363
414801,10,2,500,1,,1,77
415304,20,2,175,1,2.65,8,362
416557,10,2,87,1,6.82,8,351
417685,10,2,160,1,4.04,6,363
418291,20,1,125,7,,1,38
419373,10,2,90,1,3.46,6,365
419792,20,2,200,1,4.62,6,365
421554,10,2,250,1,2.35,6,365
422040,20,1,99,1,1.76,6,365
424192,20,2,325,1,2.2,6,365
424667,20,1,99,7,,6,321
424767,20,2,325,7,0.67,6,313
424889,20,2,129,7,,6,343
424930,10,2,130,1,,4,365
425784,10,2,190,1,5.51,3,8
428226,10,1,55,1,1.25,1,67
430427,20,1,60,1,,1,89
430665,20,2,250,1,1,1,81
431865,20,2,275,1,,8,357
432090,40,1,50,2,1.43,8,28
433218,10,2,125,1,,3,43
433414,10,2,150,2,,8,32
433914,10,2,70,1,1.82,7,362
434792,10,2,138,1,1.58,7,365
435774,20,2,265,1,1.62,7,362
435776,20,1,145,1,2,7,365
435909,20,2,151,1,6.32,7,357
435946,20,2,208,1,7.5,3,15
436510,10,2,200,1,,1,44
436619,20,1,110,4,0.77,7,68
436824,20,1,58,1,0.83,1,11
436916,20,1,55,1,4,1,342
437352,10,2,105,2,1,8,346
437906,20,2,350,1,1,8,343
438513,10,2,150,1,2,8,351
439750,10,1,55,1,2,8,88
439870,10,2,299,1,,8,89
442636,40,2,77,4,,5,340
442649,20,2,125,4,,5,346
443646,20,2,395,1,5.62,9,175
444171,10,2,189,1,,1,364
444430,30,1,49,1,1,3,349
446367,20,2,90,1,4,7,365
447766,20,1,100,1,1,1,179
447840,10,2,299,5,2,8,333
448048,40,1,75,15,,1,180
448049,40,1,69,1,3,4,350
449034,10,1,90,2,,1,365
449130,20,1,94,3,3,1,46
449660,10,1,80,2,1,1,84
449680,30,2,100,1,,2,341
450009,10,1,39,10,1,3,299
450577,20,2,250,4,1,3,334
450578,10,1,55,10,,3,341
450905,10,1,110,30,,6,358
452068,10,2,200,30,,14,320
452541,10,2,142,1,2,3,355
453094,10,1,70,7,,1,39
453161,10,2,260,1,4,1,340
453255,20,2,225,30,,10,324
453317,10,1,59,1,1,1,70
454334,20,1,65,1,1,1,353
454763,20,2,99,1,4,6,344
454929,20,2,239,1,,1,359
455734,20,2,50,2,,1,26
455801,20,1,65,2,,1,23
456110,20,2,139,30,,3,365
456190,20,2,174,30,,5,341
456457,20,2,315,2,,1,166
456526,20,1,75,1,,1,347
457829,20,2,210,30,,3,330
458154,10,1,55,30,,5,302
458377,10,2,229,30,,6,333
459066,20,2,150,30,,5,357
460036,20,2,129,30,,10,341
460999,20,2,100,1,5,1,1
461050,10,2,200,3,,12,360
462454,20,1,89,3,2,12,354
463107,10,2,250,3,,12,351
464231,10,1,65,3,1,12,358
465277,10,2,68,3,,12,360
466277,10,2,235,3,2,12,327
466457,10,2,100,3,,1,38
467569,20,2,311,3,2,12,361
467634,40,3,39,1,,1,89
467866,20,1,100,3,,12,359
468613,20,1,1300,3,1,12,345
470090,20,2,210,3,2,12,350
470370,10,1,55,31,,4,41
470498,20,1,65,1,1,1,21
470709,10,2,165,1,,1,314
471712,20,1,89,1,,6,345
471758,20,2,500,3,1,2,66
471845,10,2,145,7,,1,83
471914,10,1,110,1,,1,357
472052,20,2,180,1,3,6,350
472376,10,2,115,6,,1,87
472546,10,2,82,1,2,2,170
473592,40,1,70,1,3,6,24
473777,10,2,155,1,,1,164
474283,20,2,117,1,,1,3
475216,10,2,100,1,1,3,86
476527,20,2,89,3,,1,30
476570,20,2,89,1,,6,28
476571,20,2,99,1,,2,34
476899,20,2,155,1,,6,23
476983,20,1,85,1,1,6,24
478053,20,1,80,1,1,6,24
478385,20,2,135,1,,6,19
478832,10,2,150,1,1,6,24
478949,20,2,380,1,,1,72
479002,10,2,450,1,,4,362
479263,10,2,145,1,,1,9
479285,40,1,80,90,,1,190
479867,10,2,225,2,,4,82
480549,20,1,99,1,,4,365
481022,20,2,125,1,,4,365
482365,20,2,80,1,,4,174
482765,10,1,100,1,,3,323
483414,10,1,55,1,,2,360
483485,20,2,328,1,,2,43
483505,10,2,142,1,,2,148
484297,10,2,350,1,,2,365
484312,10,2,300,1,,6,345
484728,10,2,105,7,,1,42
485026,10,1,125,2,,3,336
486350,10,2,225,7,,1,365
488083,10,2,92,1,,1,88
489018,20,2,185,1,,2,86
489365,10,2,226,1,,6,207
489924,10,1,50,1,,6,211
489965,20,1,80,1,,6,224
490011,10,1,200,1,,6,245
490278,20,2,99,1,,1,15
490989,10,2,68,1,,3,352
491123,10,1,102,1,,2,168
491529,10,2,220,1,,3,363
491942,20,2,199,2,,2,49
491977,20,2,165,1,,6,338
493177,20,2,150,7,,6,365
493611,10,2,385,1,,6,2
494296,10,1,75,,,,
494937,20,2,499,,,,
495249,40,1,85,,,,
495348,10,2,160,,,,
496166,10,2,249,,,,
497370,10,1,80,,,,
498052,10,1,120,,,,
498120,30,1,35,,,,
498859,10,2,169,,,,
500845,20,2,220,,,,
500886,10,1,85,,,,
501041,20,2,300,,,,
501082,20,1,79,,,,
501098,10,1,90,,,,
501693,20,1,99,,,,
502132,20,3,50,,,,
502309,10,1,46,,,,
502429,10,2,325,,,,
503460,50,1,68,,,,
503529,20,2,198,,,,
503585,10,2,100,,,,
503722,10,2,175,,,,
503790,20,2,130,,,,
504322,20,2,180,,,,
504362,10,2,209,,,,
504394,20,2,150,,,,
504437,20,2,104,,,,
505029,20,2,175,,,,
505231,20,1,80,,,,
505315,10,1,68,,,,
506121,20,1,72,,,,
506527,40,2,107,,,,
506571,20,2,150,,,,
506575,30,1,45,,,,
507393,10,1,49,,,,
509989,10,2,349,,,,
510218,20,2,185,,,,
510454,20,2,145,,,,
511436,10,2,96,,,,
511733,10,2,120,,,,
511960,20,2,160,,,,
512209,10,2,800,,,,
512210,10,2,349,,,,
512775,40,2,350,,,,
513343,10,2,125,,,,
513688,10,2,350,,,,
514457,10,2,150,,,,
514548,10,2,180,,,,
515392,20,2,200,,,,
516452,10,2,99,,,,
516461,20,2,130,,,,
516643,10,2,150,,,,
516791,10,2,90,,,,
517626,10,1,95,,,,
517654,40,2,70,,,,
518566,20,1,82,,,,
518576,10,2,250,,,,
518960,20,2,90,,,,
519310,40,1,75,,,,
521018,10,2,160,,,,
521038,20,1,115,,,,
521522,10,1,150,,,,
521672,10,1,89,,,,
521806,40,2,69,,,,
522081,20,1,170,,,,
523123,10,2,375,,,,
524111,20,2,118,,,,
525120,20,2,135,,,,
525293,30,2,250,,,,
525388,10,2,200,,,,
525412,20,2,150,,,,
525523,20,1,50,,,,
526520,10,1,60,,,,
526532,20,2,100,,,,
526923,20,2,265,,,,
526942,20,1,90,,,,
527076,20,2,175,,,,
528485,10,1,36,,,,
530247,20,2,250,,,,
530431,20,2,220,,,,
530576,20,1,93,,,,
530632,10,2,275,,,,
531091,40,1,109,,,,
531208,10,2,450,,,,
531258,20,2,165,,,,
531455,10,2,80,,,,
532288,20,1,295,,,,
532749,10,2,280,,,,
533168,20,2,300,,,,
533506,20,2,99,,,,
533625,10,2,175,,,,
533927,20,2,225,,,,
534897,20,2,230,,,,
535095,10,1,90,,,,
535352,20,2,102,,,,
536578,10,1,59,,,,
538344,20,2,195,,,,
538590,40,2,150,,,,
539160,20,2,170,,,,
539350,20,2,217,,,,
540057,20,2,185,,,,
540489,20,1,58,,,,
541725,10,2,189,,,,
542054,20,2,88,,,,
542203,20,2,195,,,,
543792,40,2,110,,,,
544039,10,2,120,,,,
544131,20,1,79,,,,
544331,20,2,110,,,,
545261,10,1,200,,,,
545651,10,1,69,,,,
546383,40,1,55,,,,
546504,10,2,135,,,,
546573,20,2,500,,,,
547830,10,2,90,,,,
548133,10,2,135,,,,
548184,10,1,199,,,,
549873,20,2,90,,,,
550288,20,2,160,,,,
550653,10,1,65,,,,
550777,20,2,210,,,,
550858,20,2,399,,,,
552141,20,2,300,,,,
552519,10,2,185,,,,
552639,20,2,220,,,,
553516,10,2,121,,,,
553565,20,2,120,,,,
553862,10,1,152,,,,
554165,10,2,250,,,,
555206,20,1,99,,,,
557487,10,2,104,,,,
559511,10,2,120,,,,
560078,20,2,295,,,,
560406,10,2,90,,,,
563442,20,2,197,,,,
563496,20,2,145,,,,
564049,20,2,90,,,,
564184,20,1,125,,,,
564447,20,2,190,,,,
564751,20,3,76,,,,
565814,10,1,50,,,,
566712,20,1,107,,,,
566911,10,2,80,,,,
567195,10,2,150,,,,
568661,10,2,110,,,,
568684,10,2,115,,,,
568743,20,2,151,,,,
570218,10,2,130,,,,
570750,10,2,180,,,,
571564,10,1,95,,,,
573612,20,1,79,,,,
573671,10,1,60,,,,
573795,10,2,133,,,,
573870,20,2,120,,,,
575061,10,1,120,,,,
576227,20,1,700,,,,
576426,20,2,165,,,,
576916,20,2,165,,,,
577324,40,2,54,,,,
577703,20,2,100,,,,
577824,10,1,80,,,,
578267,20,1,96,,,,
578941,10,2,159,,,,
579716,10,1,50,,,,
580323,20,1,75,,,,
581180,10,2,155,,,,
581421,10,1,150,,,,
581542,40,2,92,,,,
582272,10,1,75,,,,
582372,40,1,69,,,,
583337,10,2,115,,,,
583352,20,2,120,,,,
584122,20,1,120,,,,
585369,20,2,215,,,,
585491,10,2,195,,,,
585937,10,2,175,,,,
586847,10,1,80,,,,
587519,10,1,48,,,,
587554,20,2,200,,,,
587641,10,2,275,,,,
587698,10,1,72,,,,
587740,20,2,199,,,,
588677,10,2,250,,,,
590903,20,1,75,,,,
591135,20,1,125,,,,
591565,20,1,229,,,,
591710,10,2,175,,,,
592785,10,2,140,,,,
592831,10,1,54,,,,
592853,40,2,75,,,,
593000,20,2,110,,,,
593292,20,2,165,,,,
593320,20,1,55,,,,
594020,20,1,55,,,,
594036,20,2,300,,,,
594640,20,2,275,,,,
594732,20,2,331,,,,
595321,10,1,77,,,,
595604,20,1,60,,,,
596448,10,2,129,,,,
597544,40,1,100,,,,
597624,10,2,120,,,,
598612,10,2,500,,,,
599595,20,2,179,,,,
599847,10,2,149,,,,
600286,10,2,180,,,,
600775,10,1,100,,,,
600877,10,2,180,,,,
602070,10,2,128,,,,
602142,10,2,260,,,,
602250,40,1,55,,,,
602453,10,1,65,,,,
602888,20,2,200,,,,
606269,20,2,249,,,,
607735,10,2,300,,,,
607781,20,2,120,,,,
607891,20,1,120,,,,
609213,10,2,125,,,,
609559,40,2,99,,,,
609983,10,2,115,,,,
610118,10,2,275,,,,
610596,10,2,198,,,,
611009,20,2,199,,,,
611408,40,1,45,,,,
612936,20,1,125,,,,
613528,20,2,80,,,,
613556,20,2,130,,,,
613818,10,1,35,,,,
614269,10,2,90,,,,
616585,10,2,250,,,,
618836,10,2,115,,,,
618916,10,2,200,,,,
619122,10,1,64,,,,
619471,10,1,65,,,,
620214,40,2,175,,,,
621430,20,1,90,,,,
622410,10,1,85,,,,
623423,20,2,150,,,,
623747,20,2,50,,,,
624222,20,2,136,,,,
625197,10,2,400,,,,
625365,10,2,125,,,,
627432,20,2,165,,,,
627949,10,2,180,,,,
628078,20,2,105,,,,
628227,20,2,148,,,,
629315,10,2,120,,,,
629770,20,2,99,,,,
629774,20,2,175,,,,
629855,10,1,85,,,,
629949,20,1,80,,,,
630034,10,2,119,,,,
633276,40,1,89,,,,
633950,20,3,195,,,,
634353,20,2,1000,,,,
635114,20,2,225,,,,
635282,10,2,165,,,,
635662,10,1,60,,,,
636391,20,2,165,,,,
637228,10,1,80,,,,
637504,40,1,52,,,,
637716,20,2,160,,,,
638894,10,2,110,,,,
638898,20,1,60,,,,
639199,50,2,299,,,,
639781,20,2,200,,,,
640589,20,2,700,,,,
640691,10,1,120,,,,
640990,20,1,65,,,,
641768,20,2,263,,,,
642682,10,2,120,,,,
643591,20,2,150,,,,
643948,20,1,60,,,,
644464,10,1,350,,,,
644575,50,1,71,,,,
644833,20,2,433,,,,
644869,20,1,79,,,,
645075,20,1,140,,,,
645693,40,1,61,,,,
645922,20,1,100,,,,
645942,20,2,250,,,,
646147,20,1,145,,,,
646391,10,3,45,,,,
646458,10,1,73,,,,
647413,10,2,150,,,,
647520,20,2,234,,,,
647580,20,2,150,,,,
648047,20,1,65,,,,
648246,10,2,195,,,,
649561,20,2,135,,,,
649903,10,2,90,,,,
651375,20,2,595,,,,
651475,20,1,109,,,,
651648,10,2,200,,,,
652371,20,2,90,,,,
652466,20,2,100,,,,
652515,20,2,85,,,,
652648,20,2,87,,,,
652691,20,2,95,,,,
654005,20,2,349,,,,
654232,20,2,99,,,,
654612,20,2,160,,,,
655230,20,2,149,,,,
655472,10,2,60,,,,
655783,20,2,285,,,,
656281,10,1,72,,,,
657005,20,2,150,,,,
657198,10,2,200,,,,
657217,20,1,79,,,,
657727,20,2,197,,,,
658008,10,2,75,,,,
658366,20,2,127,,,,
658515,20,1,110,,,,
658932,40,1,69,,,,
659880,10,1,100,,,,
659952,20,2,99,,,,
660016,10,2,139,,,,
660036,20,1,113,,,,
661814,20,2,250,,,,
663608,20,2,295,,,,
664047,20,2,2000,,,,
665394,20,2,220,,,,
666220,20,1,75,,,,
666315,10,2,100,,,,
666613,10,2,199,,,,
667375,20,2,200,,,,
667549,10,2,140,,,,
668400,20,1,50,,,,
668691,10,1,45,,,,
669633,10,2,109,,,,
669831,20,1,108,,,,
670767,10,1,42,,,,
671496,10,1,70,,,,
671633,20,2,141,,,,
672724,10,2,355,,,,
673248,10,2,80,,,,
673760,10,1,250,,,,
674692,40,1,75,,,,
675793,20,1,88,,,,
676257,20,1,65,,,,
676295,40,1,58,,,,
679633,40,2,75,,,,
679769,40,1,100,,,,
680104,20,1,167,,,,
680225,40,1,65,,,,
680998,20,2,125,,,,
681518,20,1,95,,,,
681805,50,1,54,,,,
682122,10,2,89,,,,
682155,20,1,92,,,,
683084,20,2,199,,,,
683681,20,2,179,,,,
683743,40,1,65,,,,
683821,20,1,55,,,,
684808,20,2,129,,,,
684991,20,2,134,,,,
685435,10,1,35,,,,
686696,20,1,250,,,,
688652,10,2,249,,,,
689329,40,1,62,,,,
689900,20,1,119,,,,
690349,10,2,179,,,,
690516,10,2,220,,,,
690553,10,2,198,,,,
690603,10,2,155,,,,
690675,10,2,199,,,,
690849,20,2,95,,,,
690934,10,2,550,,,,
690960,10,1,60,,,,
692137,10,2,380,,,,
692567,10,1,84,,,,
693597,20,2,165,,,,
695002,20,2,105,,,,
695216,10,2,134,,,,
695297,10,1,68,,,,
695465,20,2,73,,,,
696593,10,2,150,,,,
697499,20,2,100,,,,
697923,20,1,75,,,,
698094,20,1,120,,,,
698132,10,2,85,,,,
698162,20,2,55,,,,
698298,20,1,95,,,,
698327,20,1,72,,,,
698514,20,2,250,,,,
698882,10,1,69,,,,
699348,10,1,78,,,,
699472,10,2,220,,,,
700530,20,2,230,,,,
700916,10,2,150,,,,
701227,10,1,80,,,,
702213,10,1,150,,,,
702440,10,2,150,,,,
702551,20,2,900,,,,
703745,20,2,130,,,,
703971,10,1,70,,,,
704838,40,2,120,,,,
705749,50,1,75,,,,
705997,10,2,100,,,,
706347,10,1,69,,,,
707396,20,2,399,,,,
707736,20,2,299,,,,
708374,20,1,100,,,,
708637,40,1,68,,,,
710015,10,1,103,,,,
710243,20,2,175,,,,
710283,10,2,330,,,,
710284,20,2,425,,,,
711635,20,2,240,,,,
712136,50,1,75,,,,
712260,10,1,210,,,,
713538,10,2,175,,,,
713891,10,1,85,,,,
714028,40,2,120,,,,
714049,40,2,120,,,,
714075,10,1,75,,,,
714939,20,2,495,,,,
715102,10,1,65,,,,
715270,30,1,39,,,,
716169,10,2,93,,,,
718761,10,1,146,,,,
719329,10,2,120,,,,
719914,20,1,79,,,,
720274,10,2,100,,,,
720394,20,1,120,,,,
721719,20,2,150,,,,
721762,20,2,144,,,,
722264,10,1,60,,,,
722451,20,2,350,,,,
722464,10,1,85,,,,
723507,20,2,195,,,,
723523,20,2,200,,,,
723560,20,2,169,,,,
723709,20,1,95,,,,
725270,20,2,375,,,,
725509,10,2,168,,,,
726422,10,2,50,,,,
726465,10,1,129,,,,
726692,40,2,245,,,,
727512,10,2,199,,,,
727547,10,2,199,,,,
727835,10,1,99,,,,
727964,10,2,160,,,,
728409,10,1,65,,,,
728493,20,1,70,,,,
728498,20,1,80,,,,
728764,20,2,100,,,,
729306,10,1,70,,,,
729841,20,2,200,,,,
730480,10,1,66,,,,
731293,20,2,200,,,,
731300,10,1,95,,,,
731316,20,2,140,,,,
732624,20,1,65,,,,
732700,20,2,106,,,,
734749,20,2,155,,,,
735677,20,2,249,,,,
735890,20,2,120,,,,
736187,10,1,52,,,,
737075,20,1,75,,,,
737126,10,3,195,,,,
738588,50,2,625,,,,
739239,20,2,171,,,,
739242,20,2,185,,,,
739815,40,1,55,,,,
740823,10,1,50,,,,
740947,20,2,120,,,,
741154,20,2,210,,,,
741346,20,2,133,,,,
741354,10,2,73,,,,
741783,20,2,350,,,,
741797,20,2,259,,,,
741806,20,1,97,,,,
742026,20,2,199,,,,
742779,20,2,125,,,,
742795,10,2,100,,,,
744078,10,1,39,,,,
744220,20,2,125,,,,
744228,20,2,150,,,,
745037,20,2,170,,,,
746088,20,2,199,,,,
746983,20,1,80,,,,
746996,10,1,125,,,,
747029,20,1,155,,,,
747159,20,1,120,,,,
747344,10,2,220,,,,
747419,10,2,90,,,,
747538,10,1,61,,,,
747605,20,2,179,,,,
748656,40,3,108,,,,
749108,10,2,575,,,,
749455,20,1,99,,,,
749896,10,2,175,,,,
749965,10,2,110,,,,
751851,10,2,250,,,,
752202,10,1,100,,,,
752289,20,2,200,,,,
752366,40,2,89,,,,
752616,20,2,400,,,,
752783,10,2,149,,,,
753399,20,2,500,,,,
753622,20,1,95,,,,
753687,10,2,125,,,,
753983,20,1,80,,,,
753991,10,2,105,,,,
754353,40,1,39,,,,
755528,30,2,49,,,,
755684,20,2,187,,,,
755703,10,1,55,,,,
756655,10,2,250,,,,
756892,20,2,125,,,,
756928,10,2,100,,,,
757007,10,2,175,,,,
757187,10,1,50,,,,
758782,20,2,133,,,,
760303,20,2,155,,,,
761606,40,2,140,,,,
761835,40,1,80,,,,
762015,10,1,103,,,,
762145,20,2,600,,,,
763527,10,1,70,,,,
763600,10,1,75,,,,
763809,10,1,55,,,,
763965,20,2,50,,,,
764052,40,2,390,,,,
764753,10,2,82,,,,
765203,10,3,52,,,,
765315,10,1,115,,,,
